timestamp,mem_total,mem_free,mem_available,swap_total,swap_free,pgfault,pgmajfault,slab_unreclaim,cpu_usage,load_avg_1m,load_avg_5m,load_avg_15m,context_switches,disk_read,disk_write,net_recv_rate,net_sent_rate
2025-05-30 22:38:33,4056416256,1516752896,2632761344,2243948544,2243948544,32311890,4685,0,1.0,0.4169921875,0.27294921875,0.14453125,1683407,1438160896,3133924352,0,0
2025-05-30 22:38:39,4056416256,1516752896,2632761344,2243948544,2243948544,32311890,4685,0,1.0,0.38330078125,0.26806640625,0.1435546875,1683951,1438160896,3133940736,0,0
2025-05-30 22:38:45,4056416256,1516752896,2632777728,2243948544,2243948544,32311979,4685,0,100.0,0.43310546875,0.2802734375,0.1484375,1684542,1438160896,3133961216,0,0
2025-05-30 22:38:51,4056416256,1516752896,2632777728,2243948544,2243948544,32311993,4685,0,60.6,0.5205078125,0.3046875,0.158203125,1685146,1438160896,3133965312,0,0
2025-05-30 22:38:57,4056416256,1516752896,2632777728,2243948544,2243948544,32311993,4685,0,1.0,0.478515625,0.29931640625,0.1572265625,1685696,1438160896,3133993984,0,0
2025-05-30 22:39:03,4056416256,1516752896,2632953856,2243948544,2243948544,32312476,4685,0,2.0,0.43994140625,0.2939453125,0.15625,1686373,1438304256,3134157824,0,0
2025-05-30 22:39:09,4056416256,1516752896,2632978432,2243948544,2243948544,32312800,4685,0,30.7,0.404296875,0.2890625,0.1552734375,1687534,1438353408,3134202880,0,0
2025-05-30 22:39:15,4056416256,1619681280,2633940992,2243948544,2243948544,32312816,4685,0,2.0,0.5322265625,0.31787109375,0.16552734375,1689626,1438373888,3999482880,0,0
2025-05-30 22:39:21,4056416256,1619681280,2633957376,2243948544,2243948544,32312905,4685,0,100.0,0.5302734375,0.32421875,0.16943359375,1690225,1438373888,3999671296,0,0
2025-05-30 22:39:27,4056416256,1619681280,2633957376,2243948544,2243948544,32312905,4685,0,100.0,0.568359375,0.33544921875,0.17431640625,1690814,1438373888,3999687680,68,62
2025-05-30 22:39:33,4056416256,1619681280,2633973760,2243948544,2243948544,32312920,4685,0,59.2,0.60302734375,0.3466796875,0.17919921875,1692219,1438373888,3999704064,70,29
2025-05-30 22:39:39,4056416256,1619681280,2633998336,2243948544,2243948544,32313028,4685,0,100.0,0.5546875,0.3408203125,0.17822265625,1698750,1438373888,3999720448,0,0
2025-05-30 22:39:45,4056416256,1619681280,2633998336,2243948544,2243948544,32313044,4685,0,100.0,0.5908203125,0.35205078125,0.18310546875,1704334,1438373888,3999724544,0,0
2025-05-30 22:39:51,4056416256,1619681280,2634022912,2243948544,2243948544,32313057,4685,0,43.0,0.72802734375,0.390625,0.197265625,1708294,1438373888,3999740928,0,0
2025-05-30 22:39:57,4056416256,2495971328,2629865472,2243948544,2243948544,32314637,4727,0,1.0,0.66943359375,0.3837890625,0.19580078125,1710417,1442154496,3999998976,0,0
2025-05-30 22:40:04,4056416256,1847095296,2652090368,2243948544,2243948544,32314967,4731,0,100.0,0.9365234375,0.44384765625,0.21630859375,1714782,1445017600,4410426368,0,0
2025-05-30 22:40:10,4056416256,1531686912,2656120832,2243948544,2243948544,32314990,4734,0,60.6,1.18212890625,0.5029296875,0.23681640625,1719832,1445664768,4974683136,0,0
2025-05-30 22:40:16,4056416256,1531428864,2655981568,2243948544,2243948544,32315080,4736,0,100.0,1.080078125,0.5029296875,0.23974609375,1720907,1445771264,4974777344,0,0
2025-05-30 22:40:22,4056416256,1531428864,2656006144,2243948544,2243948544,32315092,4736,0,0.0,0.9931640625,0.494140625,0.23828125,1721536,1445771264,4974793728,0,0
2025-05-30 22:40:28,4056416256,514977792,1640448000,2243948544,2243948544,32561648,4736,0,1.0,0.91357421875,0.48583984375,0.23681640625,1722792,1446647808,4974797824,0,0
2025-05-30 22:40:34,4056416256,1325408256,2450886656,2243948544,2243948544,32561756,4736,0,1.0,0.84033203125,0.4775390625,0.2353515625,1723450,1446647808,4974818304,57,0
2025-05-30 22:40:40,4056416256,500944896,1626423296,2243948544,2243948544,32809841,4736,0,4.0,0.77294921875,0.46923828125,0.23388671875,1724621,1446647808,4974941184,0,0
2025-05-30 22:40:46,4056416256,1324302336,2449788928,2243948544,2243948544,32811673,4776,0,33.7,0.734375,0.470703125,0.23681640625,1726670,1450764288,4975141888,0,0
2025-05-30 22:40:52,4056416256,2401062912,2536607744,2243948544,2243948544,32811772,4781,0,50.5,0.67529296875,0.46240234375,0.2353515625,1727409,1452345344,4975367168,0,0
